"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Group","Recall_prompt","Response","Response_RT","Group.1","Procedure.Trial..1"
"D_JOL D 2",124,1,"BlockProc2","Block2",24,"Maroon - Justice","U",60,8,2843,1,NA,NA,"sun",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",53,"Cloth - Stretch","U",61,10,7069,1,NA,NA,"brown",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",72,"Election - Maze","U",62,30,11148,1,NA,NA,"neat",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",43,"Charm - Vehicle","U",63,20,3420,1,NA,NA,"meat",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",50,"Obtain - Meat","U",64,40,8469,1,NA,NA,"vote",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",71,"Able - Crackle","U",65,40,5160,1,NA,NA,"happy",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",62,"Shake - Shell","U",66,10,3386,1,NA,NA,"information",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",11,"Fiction - Listen","U",67,10,1865,1,NA,NA,"God",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",21,"Joke - Keys","U",68,0,7765,1,NA,NA,"move",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",6,"Hate - Name","U",69,30,6514,1,NA,NA,"fake",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",82,"Bang - Fuzzy","U",70,0,2300,1,NA,NA,"funny",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",45,"Clear - Moat","U",71,0,1640,1,NA,NA,"dirty",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",55,"Wet - Dry","S",72,80,3904,1,NA,NA,"bad",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",57,"Steak - Give","U",73,0,2747,1,NA,NA,"noise",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",14,"Late - Early","U",74,75,4869,1,NA,NA,"white",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",44,"Toil - Lease","U",75,0,2385,1,NA,NA,"free",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",38,"Sign - Loan","U",76,0,4799,1,NA,NA,"set",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",25,"Ounce - Both","U",77,30,3007,1,NA,NA,"lost",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",79,"Morning - Temperature","U",78,10,3782,1,NA,NA,"breakfast",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",49,"Children - Mirror","U",79,30,4713,1,NA,NA,"school",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",34,"Main - Scar","U",80,15,7230,1,NA,NA,"tea",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",20,"Flip - Turn","F",1,55,2260,1,NA,NA,"land",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",43,"Windshield - Car","F",2,50,2828,1,NA,NA,"car",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",74,"Villain - Bad","F",3,56,2219,1,NA,NA,"bad",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",15,"Penguin - Bird","F",4,100,3108,1,NA,NA,"bird",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",6,"Actress - Star","F",5,90,3587,1,NA,NA,"star",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",46,"Thimble - Thread","F",6,0,1377,1,NA,NA,"thread",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",34,"Revenge - Even","F",7,50,3168,1,NA,NA,"back",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",45,"Balloon - Pop","F",8,60,9323,1,NA,NA,"pop",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",51,"Strawberry - Fruit","F",9,25,9288,1,NA,NA,"fruit",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",33,"Favorite - Best","F",10,35,2147,1,NA,NA,"best",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",55,"Panther - Cat","F",11,76,3154,1,NA,NA,"cat",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",23,"Breakable - Glass","F",12,75,4091,1,NA,NA,"glass",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",12,"Coffin - Dead","F",13,100,3208,1,NA,NA,"dead",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",56,"Aircraft - Plane","F",14,67,3610,1,NA,NA,"plane",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",62,"Sardine - Fish","F",15,90,3377,1,NA,NA,"fish",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",36,"League - Baseball","F",16,90,3395,1,NA,NA,"baseball",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",85,"Banker - Money","F",17,76,2227,1,NA,NA,"money",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",58,"Truthful - Honest","F",18,56,6589,1,NA,NA,"truth",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",31,"Nap - Sleep","F",19,35,6202,1,NA,NA,"sleep",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",13,"Brawl - Fight","F",20,100,5929,1,NA,NA,"fight",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",50,"Long - Extension","B",21,35,2510,1,NA,NA,"run",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",49,"Game - Clue","B",22,35,1238,1,NA,NA,"play",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",17,"Tie - Shoelace","B",23,75,3872,1,NA,NA,"cactus",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",53,"Mystery - Detective","B",24,55,3710,1,NA,NA,"shoe",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",19,"End - Adjourn","B",25,45,3419,1,NA,NA,"detective",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",66,"Dog - Furry","B",26,80,3687,1,NA,NA,"begin",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",25,"Trash - Litter","B",27,60,3275,1,NA,NA,"food",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",52,"Red - Cherry","B",28,45,1906,1,NA,NA,"garbage",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",57,"Head - Scalp","B",29,75,3699,1,NA,NA,"color",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",60,"Car - Driver","B",30,78,3376,1,NA,NA,"nose",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",84,"Cut - Chop","B",31,88,1966,1,NA,NA,"drive",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",54,"Donkey - Mule","B",32,75,3294,1,NA,NA,"scissors",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",14,"Paper - Document","B",33,80,3525,1,NA,NA,"mule",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",11,"Smell - Incense","B",34,10,9358,1,NA,NA,"scissors",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",22,"Eat - Dine","B",35,60,2839,1,NA,NA,"bad",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",48,"Scissors - Shears","B",36,45,3569,1,NA,NA,"food",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",71,"Fight - Feud","B",37,78,3035,1,NA,NA,"cut",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",29,"Plant - Cactus","B",38,56,6395,1,NA,NA,"brawl",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",16,"Cold - Chill","B",39,100,3128,1,NA,NA,"chill",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",79,"Love - Affection","B",40,35,2188,1,NA,NA,"affection",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",83,"Shave - Razor","S",41,78,2136,1,NA,NA,"cream",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",8,"Equal - Rights","S",42,90,2942,1,NA,NA,"rights",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",80,"Jar - Mason","S",43,65,2756,1,NA,NA,"mason",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",82,"Wax - Candle","S",44,67,1824,1,NA,NA,"max",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",32,"Bracelet - Wrist","S",45,60,3346,1,NA,NA,"wrist",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",76,"Carbon - Element","S",46,89,4610,1,NA,NA,"element",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",30,"Away - Gone","S",47,45,2400,1,NA,NA,"far",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",35,"Drink - Water","S",48,80,2421,1,NA,NA,"water",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",26,"Ground - Earth","S",49,35,7420,1,NA,NA,"earth",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",41,"Lonely - Alone","S",50,70,2374,1,NA,NA,"alone",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",27,"Seatbelt - Safety","S",51,0,9237,1,NA,NA,"dry",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",38,"Lie - Truth","S",52,70,4490,1,NA,NA,"car",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",65,"Communication - Phone","S",53,98,4378,1,NA,NA,"truth",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",37,"Reel - Rod","S",54,50,2809,1,NA,NA,"talk",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",73,"Tick - Flea","S",55,78,2765,1,NA,NA,"steel",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",75,"Noise - Loud","S",56,90,2145,1,NA,NA,"flea",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",28,"Have - Own","S",57,40,113197,1,NA,NA,"loud",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",7,"Temper - Tantrum","S",58,30,12522,1,NA,NA,"tantrum",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",18,"Tan - Sun","S",59,85,7363,1,NA,NA,"had",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",77,"Maroon - Justice","U",60,25,2261,1,NA,NA,"sun",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",78,"Cloth - Stretch","U",61,25,2190,1,NA,NA,"sheal",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",70,"Election - Maze","U",62,45,1996,1,NA,NA,"fold",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",81,"Charm - Vehicle","U",63,78,2483,1,NA,NA,"bake",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",9,"Obtain - Meat","U",64,70,5693,1,NA,NA,"president",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",61,"Able - Crackle","U",65,0,1995,1,NA,NA,"great",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",42,"Shake - Shell","U",66,50,2434,1,NA,NA,"remain",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",69,"Fiction - Listen","U",67,50,5938,1,NA,NA,"do",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",64,"Joke - Keys","U",68,89,6444,1,NA,NA,"fake",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",24,"Hate - Name","U",69,75,3706,1,NA,NA,"FALSE",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",72,"Bang - Fuzzy","U",70,33,2549,1,NA,NA,"laugh",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",67,"Clear - Moat","U",71,0,1968,1,NA,NA,"shoes",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",44,"Wet - Dry","S",72,40,2276,1,NA,NA,"love",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",10,"Steak - Give","U",73,20,9593,1,NA,NA,"hang",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",40,"Late - Early","U",74,50,3227,1,NA,NA,"fear",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",59,"Toil - Lease","U",75,56,2108,1,NA,NA,"foil",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",21,"Sign - Loan","U",76,44,6132,1,NA,NA,"fine",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",68,"Ounce - Both","U",77,45,2919,1,NA,NA,"both",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",47,"Morning - Temperature","U",78,30,1725,1,NA,NA,"breakfast",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",63,"Children - Mirror","U",79,67,2805,1,NA,NA,"kids",1,"recallproc2"
"D_JOL D 2",128,1,"BlockProc2","Block2",39,"Main - Scar","U",80,20,1646,1,NA,NA,"maintainenc",1,"recallproc2"
