"Subject","Condition","JOL","Recall","Direction","ex"
101,"A",100,100,"S",2
101,"A",50,100,"S",2
101,"A",0,100,"S",2
101,"A",75,100,"S",2
101,"A",50,100,"S",2
101,"A",25,100,"S",2
101,"A",25,100,"S",2
101,"A",25,0,"U",2
101,"A",75,100,"U",2
101,"A",0,0,"U",2
101,"A",25,100,"U",2
101,"A",25,0,"U",2
101,"A",0,0,"U",2
101,"A",100,100,"U",2
101,"A",0,0,"U",2
101,"A",0,0,"U",2
101,"A",0,100,"U",2
101,"A",0,100,"U",2
101,"A",0,100,"U",2
101,"A",50,0,"U",2
101,"A",0,0,"U",2
101,"A",0,0,"U",2
101,"A",0,100,"U",2
101,"A",0,0,"U",2
101,"A",50,0,"U",2
101,"A",55,100,"U",2
101,"A",75,0,"U",2
105,"A",75,100,"F",2
105,"A",92,100,"F",2
105,"A",23,0,"F",2
105,"A",89,0,"F",2
105,"A",71,0,"F",2
105,"A",40,100,"F",2
105,"A",76,0,"F",2
105,"A",90,0,"F",2
105,"A",86,0,"F",2
105,"A",98,100,"F",2
105,"A",74,100,"F",2
105,"A",57,100,"F",2
105,"A",87,0,"F",2
105,"A",15,100,"F",2
105,"A",77,0,"F",2
105,"A",30,0,"F",2
105,"A",43,100,"F",2
105,"A",46,100,"F",2
105,"A",90,100,"F",2
105,"A",34,100,"F",2
105,"A",78,100,"B",2
105,"A",67,0,"B",2
105,"A",97,100,"B",2
105,"A",90,0,"B",2
105,"A",13,0,"B",2
105,"A",34,0,"B",2
105,"A",67,0,"B",2
105,"A",91,0,"B",2
105,"A",56,100,"B",2
105,"A",72,0,"B",2
105,"A",21,0,"B",2
105,"A",87,0,"B",2
105,"A",90,0,"B",2
105,"A",34,0,"B",2
105,"A",4,0,"B",2
105,"A",89,0,"B",2
105,"A",13,100,"B",2
105,"A",45,0,"B",2
105,"A",80,100,"B",2
105,"A",99,0,"B",2
105,"A",35,0,"S",2
105,"A",79,0,"S",2
105,"A",86,100,"S",2
105,"A",89,0,"S",2
105,"A",58,0,"S",2
105,"A",23,0,"S",2
105,"A",91,100,"S",2
105,"A",11,100,"S",2
105,"A",86,100,"S",2
105,"A",88,100,"S",2
105,"A",84,0,"S",2
105,"A",86,100,"S",2
105,"A",82,100,"S",2
105,"A",84,100,"S",2
105,"A",89,0,"S",2
105,"A",0,100,"S",2
105,"A",87,100,"S",2
105,"A",41,100,"S",2
105,"A",45,0,"S",2
105,"A",33,0,"S",2
105,"A",56,0,"U",2
105,"A",32,0,"U",2
105,"A",67,100,"U",2
105,"A",18,0,"U",2
105,"A",32,0,"U",2
105,"A",3,0,"U",2
105,"A",10,0,"U",2
105,"A",35,0,"U",2
105,"A",56,0,"U",2
105,"A",2,0,"U",2
105,"A",12,0,"U",2
105,"A",8,0,"U",2
105,"A",43,0,"U",2
105,"A",5,0,"U",2
105,"A",4,0,"U",2
105,"A",1,0,"U",2
105,"A",31,0,"U",2
105,"A",78,0,"U",2
105,"A",23,100,"U",2
105,"A",9,0,"U",2
73,"A",0,0,"F",2
73,"A",6,100,"F",2
73,"A",2,100,"F",2
73,"A",66,100,"F",2
73,"A",99,0,"F",2
73,"A",0,0,"F",2
73,"A",2,100,"F",2
73,"A",67,100,"F",2
73,"A",0,100,"F",2
73,"A",0,100,"F",2
73,"A",90,0,"F",2
73,"A",2,100,"F",2
73,"A",88,100,"F",2
73,"A",88,100,"F",2
73,"A",1,100,"F",2
73,"A",78,0,"F",2
73,"A",0,100,"F",2
73,"A",77,100,"F",2
73,"A",0,0,"F",2
73,"A",2,100,"F",2
73,"A",0,0,"B",2
73,"A",87,0,"B",2
73,"A",4,0,"B",2
73,"A",87,0,"B",2
73,"A",1,0,"B",2
73,"A",2,100,"B",2
73,"A",66,100,"B",2
73,"A",1,0,"B",2
73,"A",2,100,"B",2
73,"A",89,100,"B",2
73,"A",1,0,"B",2
73,"A",77,100,"B",2
73,"A",90,0,"B",2
73,"A",100,100,"B",2
73,"A",34,0,"B",2
73,"A",87,100,"B",2
73,"A",2,100,"B",2
73,"A",0,100,"B",2
73,"A",56,0,"B",2
73,"A",1,0,"B",2
73,"A",0,100,"S",2
73,"A",90,100,"S",2
73,"A",76,100,"S",2
73,"A",0,0,"S",2
73,"A",0,0,"S",2
73,"A",0,0,"S",2
73,"A",78,100,"S",2
73,"A",1,0,"S",2
73,"A",88,0,"S",2
73,"A",2,100,"S",2
73,"A",2,0,"S",2
73,"A",2,0,"S",2
73,"A",99,0,"S",2
73,"A",0,100,"S",2
73,"A",2,0,"S",2
73,"A",3,0,"S",2
73,"A",2,100,"S",2
73,"A",0,100,"S",2
73,"A",2,100,"S",2
73,"A",2,0,"S",2
73,"A",1,0,"U",2
73,"A",0,0,"U",2
73,"A",1,0,"U",2
73,"A",0,100,"U",2
73,"A",3,0,"U",2
73,"A",2,0,"U",2
73,"A",0,0,"U",2
73,"A",0,0,"U",2
73,"A",2,0,"U",2
73,"A",0,0,"U",2
73,"A",0,0,"U",2
73,"A",0,0,"U",2
73,"A",12,100,"U",2
73,"A",0,0,"U",2
73,"A",0,0,"U",2
73,"A",2,0,"U",2
73,"A",2,0,"U",2
73,"A",3,0,"U",2
73,"A",85,0,"U",2
73,"A",0,0,"U",2
77,"A",100,100,"F",2
77,"A",100,100,"F",2
77,"A",1,100,"F",2
77,"A",100,100,"F",2
77,"A",98,100,"F",2
77,"A",77,100,"F",2
77,"A",100,0,"F",2
77,"A",100,0,"F",2
77,"A",99,100,"F",2
77,"A",100,100,"F",2
77,"A",88,100,"F",2
77,"A",53,100,"F",2
77,"A",100,100,"F",2
77,"A",44,100,"F",2
77,"A",88,100,"F",2
77,"A",100,0,"F",2
77,"A",1,100,"F",2
77,"A",99,0,"F",2
77,"A",88,100,"F",2
77,"A",12,100,"F",2
77,"A",75,100,"B",2
77,"A",100,0,"B",2
77,"A",100,0,"B",2
77,"A",100,0,"B",2
77,"A",54,0,"B",2
77,"A",45,0,"B",2
77,"A",56,0,"B",2
77,"A",66,0,"B",2
77,"A",54,0,"B",2
77,"A",23,0,"B",2
77,"A",55,0,"B",2
77,"A",100,100,"B",2
77,"A",100,100,"B",2
77,"A",44,0,"B",2
77,"A",88,0,"B",2
77,"A",96,0,"B",2
77,"A",66,100,"B",2
77,"A",66,100,"B",2
77,"A",87,0,"B",2
77,"A",100,0,"B",2
77,"A",85,100,"S",2
77,"A",100,0,"S",2
77,"A",100,100,"S",2
77,"A",100,0,"S",2
77,"A",88,100,"S",2
77,"A",99,0,"S",2
77,"A",100,100,"S",2
77,"A",67,100,"S",2
77,"A",100,100,"S",2
77,"A",100,100,"S",2
77,"A",100,100,"S",2
77,"A",100,100,"S",2
77,"A",87,0,"S",2
77,"A",99,0,"S",2
77,"A",99,100,"S",2
77,"A",99,100,"S",2
77,"A",100,100,"S",2
77,"A",0,0,"S",2
77,"A",0,0,"S",2
77,"A",45,0,"S",2
77,"A",14,0,"U",2
77,"A",1,0,"U",2
77,"A",12,0,"U",2
77,"A",45,0,"U",2
77,"A",23,0,"U",2
77,"A",0,0,"U",2
77,"A",56,100,"U",2
77,"A",33,0,"U",2
77,"A",12,0,"U",2
77,"A",99,0,"U",2
77,"A",2,0,"U",2
77,"A",22,0,"U",2
77,"A",65,0,"U",2
77,"A",4,0,"U",2
77,"A",3,0,"U",2
77,"A",88,0,"U",2
77,"A",35,0,"U",2
77,"A",99,100,"U",2
77,"A",0,0,"U",2
77,"A",19,0,"U",2
81,"A",66,0,"F",2
81,"A",77,100,"F",2
81,"A",100,100,"F",2
81,"A",99,100,"F",2
81,"A",99,100,"F",2
81,"A",100,0,"F",2
81,"A",0,100,"F",2
81,"A",100,100,"F",2
81,"A",99,0,"F",2
81,"A",100,100,"F",2
81,"A",100,100,"F",2
81,"A",2,0,"F",2
81,"A",99,100,"F",2
81,"A",87,100,"F",2
81,"A",67,100,"F",2
81,"A",100,100,"F",2
81,"A",19,100,"F",2
81,"A",100,100,"F",2
81,"A",0,0,"F",2
81,"A",100,100,"F",2
81,"A",77,100,"B",2
81,"A",100,0,"B",2
81,"A",5,0,"B",2
81,"A",44,100,"B",2
81,"A",100,100,"B",2
81,"A",100,100,"B",2
81,"A",100,0,"B",2
81,"A",100,0,"B",2
81,"A",98,100,"B",2
81,"A",100,100,"B",2
81,"A",2,0,"B",2
81,"A",4,0,"B",2
81,"A",100,100,"B",2
81,"A",32,100,"B",2
81,"A",82,0,"B",2
81,"A",100,100,"B",2
81,"A",99,0,"B",2
81,"A",99,0,"B",2
81,"A",100,100,"B",2
81,"A",77,100,"B",2
81,"A",10,100,"S",2
81,"A",99,0,"S",2
81,"A",10,100,"S",2
81,"A",100,100,"S",2
81,"A",19,100,"S",2
81,"A",100,100,"S",2
81,"A",100,100,"S",2
81,"A",12,100,"S",2
81,"A",100,100,"S",2
81,"A",100,100,"S",2
81,"A",34,100,"S",2
81,"A",22,100,"S",2
81,"A",100,100,"S",2
81,"A",99,0,"S",2
81,"A",99,100,"S",2
81,"A",0,100,"S",2
81,"A",100,0,"S",2
81,"A",3,100,"S",2
81,"A",4,100,"S",2
81,"A",3,0,"S",2
81,"A",1,0,"U",2
81,"A",1,100,"U",2
81,"A",1,0,"U",2
81,"A",1,0,"U",2
81,"A",8,0,"U",2
81,"A",12,0,"U",2
81,"A",7,0,"U",2
81,"A",10,0,"U",2
81,"A",99,0,"U",2
81,"A",0,0,"U",2
81,"A",0,0,"U",2
81,"A",19,0,"U",2
81,"A",99,0,"U",2
81,"A",2,0,"U",2
81,"A",23,0,"U",2
81,"A",2,0,"U",2
81,"A",0,100,"U",2
81,"A",100,100,"U",2
81,"A",90,100,"U",2
81,"A",100,0,"U",2
85,"A",20,100,"F",2
85,"A",95,100,"F",2
85,"A",63,100,"F",2
85,"A",73,100,"F",2
85,"A",95,100,"F",2
85,"A",42,100,"F",2
85,"A",68,100,"F",2
85,"A",80,100,"F",2
85,"A",73,100,"F",2
85,"A",96,100,"F",2
85,"A",23,100,"F",2
85,"A",83,100,"F",2
85,"A",92,100,"F",2
85,"A",70,100,"F",2
85,"A",88,100,"F",2
85,"A",86,100,"F",2
85,"A",38,100,"F",2
85,"A",72,100,"F",2
85,"A",87,100,"F",2
85,"A",64,100,"F",2
85,"A",90,100,"B",2
85,"A",53,0,"B",2
85,"A",58,100,"B",2
85,"A",95,100,"B",2
85,"A",36,100,"B",2
85,"A",94,0,"B",2
85,"A",78,0,"B",2
85,"A",73,100,"B",2
85,"A",75,100,"B",2
85,"A",87,0,"B",2
85,"A",84,100,"B",2
85,"A",58,100,"B",2
85,"A",63,100,"B",2
85,"A",73,100,"B",2
85,"A",62,0,"B",2
85,"A",82,100,"B",2
85,"A",67,0,"B",2
85,"A",92,100,"B",2
85,"A",83,100,"B",2
85,"A",87,0,"B",2
85,"A",85,100,"S",2
85,"A",92,100,"S",2
85,"A",82,0,"S",2
85,"A",92,100,"S",2
85,"A",86,100,"S",2
85,"A",85,100,"S",2
85,"A",93,100,"S",2
85,"A",75,100,"S",2
85,"A",90,100,"S",2
85,"A",86,100,"S",2
85,"A",90,100,"S",2
85,"A",89,100,"S",2
85,"A",95,100,"S",2
85,"A",96,0,"S",2
85,"A",93,100,"S",2
85,"A",86,100,"S",2
85,"A",86,100,"S",2
85,"A",3,100,"S",2
85,"A",13,100,"S",2
85,"A",14,0,"S",2
85,"A",10,0,"U",2
85,"A",6,0,"U",2
85,"A",3,0,"U",2
85,"A",3,0,"U",2
85,"A",5,0,"U",2
85,"A",4,0,"U",2
85,"A",5,100,"U",2
85,"A",12,0,"U",2
85,"A",14,0,"U",2
85,"A",7,0,"U",2
85,"A",10,0,"U",2
85,"A",8,0,"U",2
85,"A",8,0,"U",2
85,"A",2,0,"U",2
85,"A",3,100,"U",2
85,"A",5,0,"U",2
85,"A",24,0,"U",2
85,"A",67,100,"U",2
85,"A",5,0,"U",2
85,"A",86,0,"U",2
89,"A",28,0,"F",2
89,"A",83,100,"F",2
89,"A",80,0,"F",2
89,"A",79,100,"F",2
89,"A",86,0,"F",2
89,"A",92,0,"F",2
89,"A",83,0,"F",2
89,"A",85,0,"F",2
89,"A",38,100,"F",2
89,"A",48,0,"F",2
89,"A",88,100,"F",2
89,"A",61,100,"F",2
89,"A",83,100,"F",2
89,"A",63,100,"F",2
89,"A",77,0,"F",2
89,"A",81,0,"F",2
89,"A",85,0,"F",2
89,"A",31,0,"F",2
89,"A",72,0,"F",2
89,"A",74,100,"F",2
89,"A",57,0,"B",2
89,"A",87,100,"B",2
89,"A",89,0,"B",2
89,"A",77,0,"B",2
89,"A",48,0,"B",2
89,"A",88,0,"B",2
89,"A",91,0,"B",2
89,"A",95,0,"B",2
89,"A",55,100,"B",2
89,"A",95,0,"B",2
89,"A",91,0,"B",2
89,"A",93,0,"B",2
89,"A",88,100,"B",2
89,"A",92,0,"B",2
89,"A",87,0,"B",2
89,"A",90,100,"B",2
89,"A",89,0,"B",2
89,"A",95,100,"B",2
89,"A",86,0,"B",2
89,"A",92,100,"B",2
89,"A",79,0,"S",2
89,"A",93,0,"S",2
89,"A",89,0,"S",2
89,"A",69,100,"S",2
89,"A",86,100,"S",2
89,"A",87,0,"S",2
89,"A",68,0,"S",2
89,"A",92,100,"S",2
89,"A",90,0,"S",2
89,"A",60,0,"S",2
89,"A",97,100,"S",2
89,"A",89,0,"S",2
89,"A",87,100,"S",2
89,"A",90,0,"S",2
89,"A",94,0,"S",2
89,"A",24,0,"S",2
89,"A",85,100,"S",2
89,"A",6,0,"S",2
89,"A",20,0,"S",2
89,"A",9,0,"S",2
89,"A",5,0,"U",2
89,"A",4,0,"U",2
89,"A",3,0,"U",2
89,"A",21,0,"U",2
89,"A",20,0,"U",2
89,"A",8,0,"U",2
89,"A",90,0,"U",2
89,"A",10,0,"U",2
89,"A",6,0,"U",2
89,"A",62,0,"U",2
89,"A",21,0,"U",2
89,"A",3,0,"U",2
89,"A",10,0,"U",2
89,"A",10,0,"U",2
89,"A",24,0,"U",2
89,"A",15,0,"U",2
89,"A",20,0,"U",2
89,"A",93,0,"U",2
89,"A",2,0,"U",2
89,"A",94,0,"U",2
93,"A",5,100,"F",2
93,"A",100,0,"F",2
93,"A",47,0,"F",2
93,"A",80,100,"F",2
93,"A",50,0,"F",2
93,"A",40,100,"F",2
93,"A",70,100,"F",2
93,"A",55,100,"F",2
93,"A",10,100,"F",2
93,"A",100,100,"F",2
93,"A",15,100,"F",2
93,"A",89,100,"F",2
93,"A",95,100,"F",2
93,"A",60,0,"F",2
93,"A",85,100,"F",2
93,"A",71,100,"F",2
93,"A",10,100,"F",2
93,"A",99,100,"F",2
93,"A",96,100,"F",2
93,"A",70,100,"F",2
93,"A",100,100,"B",2
93,"A",80,0,"B",2
93,"A",66,0,"B",2
93,"A",95,0,"B",2
93,"A",10,0,"B",2
93,"A",40,100,"B",2
93,"A",50,0,"B",2
93,"A",70,100,"B",2
93,"A",10,100,"B",2
93,"A",94,100,"B",2
93,"A",68,0,"B",2
93,"A",90,100,"B",2
93,"A",100,100,"B",2
93,"A",10,0,"B",2
93,"A",10,0,"B",2
93,"A",80,0,"B",2
93,"A",70,0,"B",2
93,"A",23,0,"B",2
93,"A",80,0,"B",2
93,"A",88,100,"B",2
93,"A",50,100,"S",2
93,"A",80,100,"S",2
93,"A",70,100,"S",2
93,"A",96,100,"S",2
93,"A",65,100,"S",2
93,"A",65,0,"S",2
93,"A",50,0,"S",2
93,"A",5,0,"S",2
93,"A",100,100,"S",2
93,"A",100,100,"S",2
93,"A",100,100,"S",2
93,"A",80,0,"S",2
93,"A",97,100,"S",2
93,"A",75,100,"S",2
93,"A",80,100,"S",2
93,"A",10,100,"S",2
93,"A",95,100,"S",2
93,"A",10,100,"S",2
93,"A",10,100,"S",2
93,"A",5,100,"S",2
93,"A",10,0,"U",2
93,"A",10,0,"U",2
93,"A",10,0,"U",2
93,"A",12,0,"U",2
93,"A",3,100,"U",2
93,"A",10,100,"U",2
93,"A",5,100,"U",2
93,"A",45,0,"U",2
93,"A",20,0,"U",2
93,"A",10,100,"U",2
93,"A",4,100,"U",2
93,"A",10,0,"U",2
93,"A",10,0,"U",2
93,"A",5,0,"U",2
93,"A",10,100,"U",2
93,"A",6,0,"U",2
93,"A",20,0,"U",2
93,"A",10,100,"U",2
93,"A",16,0,"U",2
93,"A",5,0,"U",2
97,"A",100,100,"F",2
97,"A",100,100,"F",2
97,"A",100,100,"F",2
97,"A",100,100,"F",2
97,"A",2,100,"F",2
97,"A",78,100,"F",2
97,"A",55,0,"F",2
97,"A",90,100,"F",2
97,"A",50,100,"F",2
97,"A",50,100,"F",2
97,"A",100,100,"F",2
97,"A",80,100,"F",2
97,"A",100,100,"F",2
97,"A",57,100,"F",2
97,"A",79,100,"F",2
97,"A",100,100,"F",2
97,"A",75,100,"F",2
97,"A",90,100,"F",2
97,"A",3,100,"F",2
97,"A",50,100,"F",2
97,"A",90,100,"B",2
97,"A",100,0,"B",2
97,"A",59,0,"B",2
97,"A",60,100,"B",2
97,"A",80,0,"B",2
97,"A",80,100,"B",2
97,"A",80,100,"B",2
97,"A",55,100,"B",2
97,"A",4,100,"B",2
97,"A",79,100,"B",2
97,"A",70,100,"B",2
97,"A",87,100,"B",2
97,"A",100,100,"B",2
97,"A",100,100,"B",2
97,"A",3,100,"B",2
97,"A",98,0,"B",2
97,"A",80,100,"B",2
97,"A",2,100,"B",2
97,"A",90,100,"B",2
97,"A",50,0,"B",2
97,"A",50,100,"S",2
97,"A",67,100,"S",2
97,"A",100,100,"S",2
97,"A",97,100,"S",2
97,"A",80,100,"S",2
97,"A",100,100,"S",2
97,"A",100,100,"S",2
97,"A",86,100,"S",2
97,"A",100,100,"S",2
97,"A",100,100,"S",2
97,"A",13,100,"S",2
97,"A",100,100,"S",2
97,"A",100,100,"S",2
97,"A",65,100,"S",2
97,"A",90,100,"S",2
97,"A",17,100,"S",2
97,"A",55,100,"S",2
97,"A",16,100,"S",2
97,"A",55,100,"S",2
97,"A",20,100,"S",2
97,"A",3,100,"U",2
97,"A",5,100,"U",2
97,"A",15,100,"U",2
97,"A",55,100,"U",2
97,"A",50,0,"U",2
97,"A",12,0,"U",2
97,"A",80,100,"U",2
97,"A",3,0,"U",2
97,"A",75,100,"U",2
97,"A",6,100,"U",2
97,"A",3,100,"U",2
97,"A",9,100,"U",2
97,"A",58,100,"U",2
97,"A",2,100,"U",2
97,"A",71,0,"U",2
97,"A",5,0,"U",2
97,"A",4,100,"U",2
97,"A",100,100,"U",2
97,"A",55,100,"U",2
97,"A",100,0,"U",2
101,"A",0,100,"F",2
101,"A",100,100,"F",2
101,"A",80,100,"F",2
101,"A",100,100,"F",2
101,"A",75,100,"F",2
101,"A",70,100,"F",2
101,"A",100,100,"F",2
101,"A",85,0,"F",2
101,"A",100,100,"F",2
101,"A",90,100,"F",2
101,"A",60,100,"F",2
101,"A",70,100,"F",2
101,"A",80,0,"F",2
101,"A",80,100,"F",2
101,"A",90,100,"F",2
101,"A",90,100,"F",2
101,"A",95,100,"F",2
101,"A",100,100,"F",2
101,"A",80,100,"F",2
101,"A",100,100,"F",2
101,"A",100,100,"B",2
101,"A",100,0,"B",2
101,"A",80,100,"B",2
101,"A",85,100,"B",2
101,"A",90,100,"B",2
101,"A",50,0,"B",2
101,"A",100,0,"B",2
101,"A",100,100,"B",2
101,"A",55,100,"B",2
101,"A",80,100,"B",2
101,"A",90,0,"B",2
101,"A",90,100,"B",2
101,"A",70,100,"B",2
101,"A",80,100,"B",2
101,"A",90,0,"B",2
101,"A",100,0,"B",2
101,"A",50,100,"B",2
101,"A",65,100,"B",2
101,"A",85,100,"B",2
101,"A",100,0,"B",2
101,"A",65,100,"S",2
101,"A",95,0,"S",2
101,"A",100,0,"S",2
101,"A",100,100,"S",2
101,"A",80,100,"S",2
101,"A",95,100,"S",2
101,"A",95,100,"S",2
101,"A",100,100,"S",2
101,"A",100,100,"S",2
101,"A",100,100,"S",2
101,"A",100,100,"S",2
101,"A",100,100,"S",2
101,"A",100,100,"S",2
101,"A",90,100,"S",2
101,"A",100,0,"S",2
101,"A",95,100,"S",2
101,"A",65,100,"S",2
101,"A",75,100,"S",2
101,"A",0,100,"S",2
101,"A",75,0,"S",2
101,"A",75,0,"U",2
101,"A",80,0,"U",2
101,"A",70,0,"U",2
101,"A",55,100,"U",2
101,"A",70,0,"U",2
101,"A",60,0,"U",2
101,"A",45,0,"U",2
101,"A",85,0,"U",2
101,"A",65,0,"U",2
101,"A",80,0,"U",2
101,"A",85,100,"U",2
101,"A",100,0,"U",2
101,"A",80,0,"U",2
101,"A",45,0,"U",2
101,"A",100,100,"U",2
101,"A",80,0,"U",2
101,"A",100,100,"U",2
101,"A",85,100,"U",2
101,"A",80,0,"U",2
101,"A",80,0,"U",2
105,"A",75,0,"F",2
105,"A",90,0,"F",2
105,"A",100,100,"F",2
105,"A",100,100,"F",2
105,"A",100,0,"F",2
105,"A",100,0,"F",2
105,"A",80,100,"F",2
105,"A",89,0,"F",2
105,"A",90,100,"F",2
105,"A",90,100,"F",2
105,"A",90,100,"F",2
105,"A",60,0,"F",2
105,"A",85,100,"F",2
105,"A",90,0,"F",2
105,"A",89,100,"F",2
105,"A",80,100,"F",2
105,"A",60,0,"F",2
105,"A",75,100,"F",2
105,"A",0,100,"F",2
105,"A",85,100,"F",2
105,"A",80,0,"B",2
105,"A",100,0,"B",2
105,"A",90,0,"B",2
105,"A",70,0,"B",2
105,"A",90,0,"B",2
105,"A",80,0,"B",2
105,"A",100,0,"B",2
105,"A",90,0,"B",2
105,"A",90,100,"B",2
105,"A",100,0,"B",2
105,"A",100,0,"B",2
105,"A",100,100,"B",2
105,"A",100,0,"B",2
105,"A",100,0,"B",2
105,"A",95,0,"B",2
105,"A",100,100,"B",2
105,"A",80,100,"B",2
105,"A",80,100,"B",2
105,"A",95,0,"B",2
105,"A",85,0,"B",2
105,"A",100,100,"S",2
105,"A",90,0,"S",2
105,"A",80,100,"S",2
105,"A",90,100,"S",2
105,"A",60,100,"S",2
105,"A",80,100,"S",2
105,"A",80,100,"S",2
105,"A",99,0,"S",2
105,"A",90,100,"S",2
105,"A",100,100,"S",2
105,"A",90,100,"S",2
105,"A",90,100,"S",2
105,"A",90,0,"S",2
105,"A",100,100,"S",2
105,"A",70,100,"S",2
105,"A",89,100,"S",2
105,"A",100,100,"S",2
105,"A",0,100,"S",2
105,"A",0,0,"S",2
105,"A",75,100,"S",2
105,"A",0,0,"U",2
105,"A",85,0,"U",2
105,"A",0,0,"U",2
105,"A",75,100,"U",2
105,"A",0,0,"U",2
105,"A",80,0,"U",2
105,"A",100,100,"U",2
105,"A",0,0,"U",2
105,"A",100,0,"U",2
105,"A",35,0,"U",2
105,"A",0,0,"U",2
105,"A",0,0,"U",2
105,"A",80,0,"U",2
105,"A",75,0,"U",2
105,"A",70,0,"U",2
105,"A",0,0,"U",2
105,"A",60,0,"U",2
105,"A",80,100,"U",2
105,"A",56,0,"U",2
105,"A",100,0,"U",2
74,"B",100,100,"F",2
74,"B",100,0,"F",2
74,"B",100,100,"F",2
74,"B",100,100,"F",2
74,"B",100,100,"F",2
74,"B",50,0,"F",2
74,"B",100,100,"F",2
74,"B",100,100,"F",2
74,"B",100,0,"F",2
74,"B",100,0,"F",2
74,"B",100,0,"F",2
74,"B",100,100,"F",2
74,"B",100,100,"F",2
74,"B",100,100,"F",2
74,"B",50,100,"F",2
74,"B",100,0,"F",2
74,"B",50,0,"F",2
74,"B",100,0,"F",2
74,"B",100,0,"F",2
74,"B",100,100,"F",2
74,"B",100,0,"B",2
74,"B",100,0,"B",2
74,"B",100,100,"B",2
74,"B",100,0,"B",2
74,"B",100,0,"B",2
74,"B",50,0,"B",2
74,"B",0,100,"B",2
74,"B",100,100,"B",2
74,"B",100,100,"B",2
74,"B",100,0,"B",2
74,"B",100,0,"B",2
74,"B",75,0,"B",2
74,"B",100,100,"B",2
74,"B",100,0,"B",2
74,"B",100,0,"B",2
74,"B",100,100,"B",2
74,"B",100,0,"B",2
74,"B",100,0,"B",2
74,"B",100,0,"B",2
74,"B",100,100,"B",2
74,"B",100,100,"S",2
74,"B",100,0,"S",2
74,"B",50,0,"S",2
74,"B",100,0,"S",2
74,"B",100,100,"S",2
74,"B",100,0,"S",2
74,"B",100,100,"S",2
74,"B",100,0,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",50,0,"S",2
74,"B",100,0,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",100,100,"S",2
74,"B",100,0,"S",2
74,"B",10,0,"U",2
74,"B",100,0,"U",2
74,"B",50,0,"U",2
74,"B",40,0,"U",2
74,"B",50,0,"U",2
74,"B",10,0,"U",2
74,"B",50,0,"U",2
74,"B",50,0,"U",2
74,"B",50,100,"U",2
74,"B",50,0,"U",2
74,"B",50,0,"U",2
74,"B",0,0,"U",2
74,"B",50,0,"U",2
74,"B",10,0,"U",2
74,"B",100,100,"U",2
74,"B",50,0,"U",2
74,"B",75,100,"U",2
74,"B",100,100,"U",2
74,"B",50,0,"U",2
74,"B",54,0,"U",2
78,"B",85,100,"F",2
78,"B",100,0,"F",2
78,"B",78,0,"F",2
78,"B",80,100,"F",2
78,"B",76,0,"F",2
78,"B",43,0,"F",2
78,"B",70,100,"F",2
78,"B",100,100,"F",2
78,"B",89,100,"F",2
78,"B",70,100,"F",2
78,"B",56,0,"F",2
78,"B",88,100,"F",2
78,"B",66,0,"F",2
78,"B",54,0,"F",2
78,"B",19,100,"F",2
78,"B",100,100,"F",2
78,"B",77,0,"F",2
78,"B",56,0,"F",2
78,"B",87,0,"F",2
78,"B",78,0,"F",2
78,"B",75,0,"B",2
78,"B",80,0,"B",2
78,"B",80,0,"B",2
78,"B",70,0,"B",2
78,"B",100,0,"B",2
78,"B",77,0,"B",2
78,"B",77,0,"B",2
78,"B",78,0,"B",2
78,"B",100,100,"B",2
78,"B",88,100,"B",2
78,"B",45,0,"B",2
78,"B",67,0,"B",2
78,"B",70,100,"B",2
78,"B",40,100,"B",2
78,"B",100,0,"B",2
78,"B",89,0,"B",2
78,"B",100,100,"B",2
78,"B",166,0,"B",2
78,"B",100,0,"B",2
78,"B",88,0,"B",2
78,"B",100,100,"S",2
78,"B",88,0,"S",2
78,"B",88,100,"S",2
78,"B",100,100,"S",2
78,"B",90,0,"S",2
78,"B",88,100,"S",2
78,"B",90,100,"S",2
78,"B",100,100,"S",2
78,"B",80,100,"S",2
78,"B",100,0,"S",2
78,"B",85,100,"S",2
78,"B",100,0,"S",2
78,"B",100,100,"S",2
78,"B",90,100,"S",2
78,"B",43,0,"S",2
78,"B",100,100,"S",2
78,"B",90,100,"S",2
78,"B",80,100,"S",2
78,"B",96,100,"S",2
78,"B",77,0,"S",2
78,"B",21,0,"U",2
78,"B",100,0,"U",2
78,"B",70,100,"U",2
78,"B",5,0,"U",2
78,"B",10,100,"U",2
78,"B",12,0,"U",2
78,"B",55,100,"U",2
78,"B",90,0,"U",2
78,"B",10,0,"U",2
78,"B",13,0,"U",2
78,"B",67,0,"U",2
78,"B",100,0,"U",2
78,"B",43,0,"U",2
78,"B",13,0,"U",2
78,"B",34,0,"U",2
78,"B",789,0,"U",2
78,"B",43,0,"U",2
78,"B",34,0,"U",2
78,"B",88,0,"U",2
78,"B",54,0,"U",2
82,"B",30,100,"F",2
82,"B",15,100,"F",2
82,"B",50,100,"F",2
82,"B",50,0,"F",2
82,"B",80,100,"F",2
82,"B",40,0,"F",2
82,"B",50,100,"F",2
82,"B",70,100,"F",2
82,"B",75,100,"F",2
82,"B",80,100,"F",2
82,"B",75,0,"F",2
